id,name,id_num
T8_2H_KNUCKLES_SET2@4,Elder's Battle Bracers,8994
T8_2H_KNUCKLES_SET3,Elder's Spiked Gauntlets,9015
T8_2H_KNUCKLES_SET3@1,Elder's Spiked Gauntlets,9016
T8_2H_KNUCKLES_SET3@2,Elder's Spiked Gauntlets,9017
T8_2H_KNUCKLES_SET3@3,Elder's Spiked Gauntlets,9018
T8_2H_KNUCKLES_SET3@4,Elder's Spiked Gauntlets,9019
T8_2H_LONGBOW,Elder's Longbow,6127
T8_2H_LONGBOW@1,Elder's Longbow,6128
T8_2H_LONGBOW@2,Elder's Longbow,6129
T8_2H_LONGBOW@3,Elder's Longbow,6130
T8_2H_LONGBOW@4,Elder's Longbow,6131
T8_2H_LONGBOW_UNDEAD,Elder's Whispering Bow,6152
T8_2H_LONGBOW_UNDEAD@1,Elder's Whispering Bow,6153
T8_2H_LONGBOW_UNDEAD@2,Elder's Whispering Bow,6154
T8_2H_LONGBOW_UNDEAD@3,Elder's Whispering Bow,6155
T8_2H_LONGBOW_UNDEAD@4,Elder's Whispering Bow,6156
T8_2H_MACE,Elder's Heavy Mace,8789
T8_2H_MACE@1,Elder's Heavy Mace,8790
T8_2H_MACE@2,Elder's Heavy Mace,8791
T8_2H_MACE@3,Elder's Heavy Mace,8792
T8_2H_MACE@4,Elder's Heavy Mace,8793
T8_2H_MACE_MORGANA,Elder's Camlann Mace,8889
T8_2H_MACE_MORGANA@1,Elder's Camlann Mace,8890
T8_2H_MACE_MORGANA@2,Elder's Camlann Mace,8891
T8_2H_MACE_MORGANA@3,Elder's Camlann Mace,8892
T8_2H_MACE_MORGANA@4,Elder's Camlann Mace,8893
T8_2H_NATURESTAFF,Elder's Great Nature Staff,7410
T8_2H_NATURESTAFF@1,Elder's Great Nature Staff,7411
T8_2H_NATURESTAFF@2,Elder's Great Nature Staff,7412
T8_2H_NATURESTAFF@3,Elder's Great Nature Staff,7413
T8_2H_NATURESTAFF@4,Elder's Great Nature Staff,7414
T8_2H_NATURESTAFF_HELL,Elder's Blight Staff,7485
T8_2H_NATURESTAFF_HELL@1,Elder's Blight Staff,7486
T8_2H_NATURESTAFF_HELL@2,Elder's Blight Staff,7487
T8_2H_NATURESTAFF_HELL@3,Elder's Blight Staff,7488
T8_2H_NATURESTAFF_HELL@4,Elder's Blight Staff,7489
T8_2H_NATURESTAFF_KEEPER,Elder's Rampant Staff,7510
T8_2H_NATURESTAFF_KEEPER@1,Elder's Rampant Staff,7511
T8_2H_NATURESTAFF_KEEPER@2,Elder's Rampant Staff,7512
T8_2H_NATURESTAFF_KEEPER@3,Elder's Rampant Staff,7513
T8_2H_NATURESTAFF_KEEPER@4,Elder's Rampant Staff,7514
T8_2H_POLEHAMMER,Elder's Polehammer,8613
T8_2H_POLEHAMMER@1,Elder's Polehammer,8614
T8_2H_POLEHAMMER@2,Elder's Polehammer,8615
T8_2H_POLEHAMMER@3,Elder's Polehammer,8616
T8_2H_POLEHAMMER@4,Elder's Polehammer,8617
T8_2H_QUARTERSTAFF,Elder's Quarterstaff,8387
T8_2H_QUARTERSTAFF@1,Elder's Quarterstaff,8388
T8_2H_QUARTERSTAFF@2,Elder's Quarterstaff,8389
T8_2H_QUARTERSTAFF@3,Elder's Quarterstaff,8390
T8_2H_QUARTERSTAFF@4,Elder's Quarterstaff,8391
T8_2H_QUARTERSTAFF_AVALON,Elder's Grailseeker,8537
T8_2H_QUARTERSTAFF_AVALON@1,Elder's Grailseeker,8538
T8_2H_QUARTERSTAFF_AVALON@2,Elder's Grailseeker,8539
T8_2H_QUARTERSTAFF_AVALON@3,Elder's Grailseeker,8540
T8_2H_QUARTERSTAFF_AVALON@4,Elder's Grailseeker,8541
T8_2H_RAM_KEEPER,Elder's Grovekeeper,8713
T8_2H_RAM_KEEPER@1,Elder's Grovekeeper,8714
T8_2H_RAM_KEEPER@2,Elder's Grovekeeper,8715
T8_2H_RAM_KEEPER@3,Elder's Grovekeeper,8716
T8_2H_RAM_KEEPER@4,Elder's Grovekeeper,8717
T8_2H_REPEATINGCROSSBOW_UNDEAD,Elder's Weeping Repeater,6328
T8_2H_REPEATINGCROSSBOW_UNDEAD@1,Elder's Weeping Repeater,6329
T8_2H_REPEATINGCROSSBOW_UNDEAD@2,Elder's Weeping Repeater,6330
T8_2H_REPEATINGCROSSBOW_UNDEAD@3,Elder's Weeping Repeater,6331
T8_2H_REPEATINGCROSSBOW_UNDEAD@4,Elder's Weeping Repeater,6332
T8_2H_ROCKSTAFF_KEEPER,Elder's Staff of Balance,8512
T8_2H_ROCKSTAFF_KEEPER@1,Elder's Staff of Balance,8513
T8_2H_ROCKSTAFF_KEEPER@2,Elder's Staff of Balance,8514
T8_2H_ROCKSTAFF_KEEPER@3,Elder's Staff of Balance,8515
T8_2H_ROCKSTAFF_KEEPER@4,Elder's Staff of Balance,8516
T8_2H_SCYTHE_CRYSTAL,Elder's Crystal Reaper,8158
T8_2H_SCYTHE_CRYSTAL@1,Elder's Crystal Reaper,8159
T8_2H_SCYTHE_CRYSTAL@2,Elder's Crystal Reaper,8160
T8_2H_SCYTHE_CRYSTAL@3,Elder's Crystal Reaper,8161
T8_2H_SCYTHE_CRYSTAL@4,Elder's Crystal Reaper,8162
T8_2H_SCYTHE_HELL,Elder's Infernal Scythe,8083
T8_2H_SCYTHE_HELL@1,Elder's Infernal Scythe,8084
T8_2H_SCYTHE_HELL@2,Elder's Infernal Scythe,8085
T8_2H_SCYTHE_HELL@3,Elder's Infernal Scythe,8086
T8_2H_SCYTHE_HELL@4,Elder's Infernal Scythe,8087
T8_2H_SHAPESHIFTER_AVALON,Elder's Lightcaller,9291
T8_2H_SHAPESHIFTER_AVALON@1,Elder's Lightcaller,9292
T8_2H_SHAPESHIFTER_AVALON@2,Elder's Lightcaller,9293
T8_2H_SHAPESHIFTER_AVALON@3,Elder's Lightcaller,9294
T8_2H_SHAPESHIFTER_AVALON@4,Elder's Lightcaller,9295
T8_2H_SHAPESHIFTER_HELL,Elder's Hellspawn Staff,9241
T8_2H_SHAPESHIFTER_HELL@1,Elder's Hellspawn Staff,9242
T8_2H_SHAPESHIFTER_HELL@2,Elder's Hellspawn Staff,9243
T8_2H_SHAPESHIFTER_HELL@3,Elder's Hellspawn Staff,9244
T8_2H_SHAPESHIFTER_HELL@4,Elder's Hellspawn Staff,9245
T8_2H_SHAPESHIFTER_KEEPER,Elder's Earthrune Staff,9266
T8_2H_SHAPESHIFTER_KEEPER@1,Elder's Earthrune Staff,9267
T8_2H_SHAPESHIFTER_KEEPER@2,Elder's Earthrune Staff,9268
T8_2H_SHAPESHIFTER_KEEPER@3,Elder's Earthrune Staff,9269
T8_2H_SHAPESHIFTER_KEEPER@4,Elder's Earthrune Staff,9270
T8_2H_SHAPESHIFTER_MORGANA,Elder's Bloodmoon Staff,9216
T8_2H_SHAPESHIFTER_MORGANA@1,Elder's Bloodmoon Staff,9217
T8_2H_SHAPESHIFTER_MORGANA@2,Elder's Bloodmoon Staff,9218
T8_2H_SHAPESHIFTER_MORGANA@3,Elder's Bloodmoon Staff,9219
T8_2H_SHAPESHIFTER_MORGANA@4,Elder's Bloodmoon Staff,9220
T8_2H_SHAPESHIFTER_SET1,Elder's Prowling Staff,9141
T8_2H_SHAPESHIFTER_SET1@1,Elder's Prowling Staff,9142
T8_2H_SHAPESHIFTER_SET1@2,Elder's Prowling Staff,9143
T8_2H_SHAPESHIFTER_SET1@3,Elder's Prowling Staff,9144
T8_2H_SHAPESHIFTER_SET1@4,Elder's Prowling Staff,9145
T8_2H_SHAPESHIFTER_SET2,Elder's Rootbound Staff,9166
T8_2H_SHAPESHIFTER_SET2@1,Elder's Rootbound Staff,9167
T8_2H_SHAPESHIFTER_SET2@2,Elder's Rootbound Staff,9168
T8_2H_SHAPESHIFTER_SET2@3,Elder's Rootbound Staff,9169
T8_2H_SHAPESHIFTER_SET2@4,Elder's Rootbound Staff,9170
T8_2H_SHAPESHIFTER_SET3,Elder's Primal Staff,9191
T8_2H_SHAPESHIFTER_SET3@1,Elder's Primal Staff,9192
T8_2H_SHAPESHIFTER_SET3@2,Elder's Primal Staff,9193
T8_2H_SHAPESHIFTER_SET3@3,Elder's Primal Staff,9194
T8_2H_SHAPESHIFTER_SET3@4,Elder's Primal Staff,9195
T8_2H_SKULLORB_HELL,Elder's Cursed Skull,6529
T8_2H_SKULLORB_HELL@1,Elder's Cursed Skull,6530
T8_2H_SKULLORB_HELL@2,Elder's Cursed Skull,6531
T8_2H_SKULLORB_HELL@3,Elder's Cursed Skull,6532
T8_2H_SKULLORB_HELL@4,Elder's Cursed Skull,6533
T8_2H_SPEAR,Elder's Pike,7807
T8_2H_SPEAR@1,Elder's Pike,7808
T8_2H_SPEAR@2,Elder's Pike,7809
T8_2H_SPEAR@3,Elder's Pike,7810
T8_2H_SPEAR@4,Elder's Pike,7811
T8_2H_TOOL_AXE,Elder's Axe,2738
T8_2H_TOOL_AXE_AVALON,Elder's Avalonian Axe,2743
T8_2H_TOOL_FISHINGROD,Elder's Fishing Rod,2787
T8_2H_TOOL_FISHINGROD_AVALON,Elder's Avalonian Fishing Rod,2792
T8_2H_TOOL_HAMMER,Elder's Stone Hammer,2725
T8_2H_TOOL_HAMMER_AVALON,Elder's Avalonian Stone Hammer,2730
T8_2H_TOOL_KNIFE,Elder's Skinning Knife,2764
T8_2H_TOOL_KNIFE_AVALON,Elder's Avalonian Skinning Knife,2769
T8_2H_TOOL_PICK,Elder's Pickaxe,2712
T8_2H_TOOL_PICK_AVALON,Elder's Avalonian Pickaxe,2717
T8_2H_TOOL_SICKLE,Elder's Sickle,2751
T8_2H_TOOL_SICKLE_AVALON,Elder's Avalonian Sickle,2756
T8_2H_TOOL_SIEGEHAMMER,Elder's Siege Hammer,2776
T8_2H_TOOL_SIEGEHAMMER_AVALON,Elder's Avalonian Siege Hammer,2781
T8_2H_TRIDENT_UNDEAD,Elder's Trinity Spear,7907
T8_2H_TRIDENT_UNDEAD@1,Elder's Trinity Spear,7908
T8_2H_TRIDENT_UNDEAD@2,Elder's Trinity Spear,7909
T8_2H_TRIDENT_UNDEAD@3,Elder's Trinity Spear,7910
T8_2H_TRIDENT_UNDEAD@4,Elder's Trinity Spear,7911
T8_2H_TWINSCYTHE_HELL,Elder's Soulscythe,8487
T8_2H_TWINSCYTHE_HELL@1,Elder's Soulscythe,8488
T8_2H_TWINSCYTHE_HELL@2,Elder's Soulscythe,8489
T8_2H_TWINSCYTHE_HELL@3,Elder's Soulscythe,8490
T8_2H_TWINSCYTHE_HELL@4,Elder's Soulscythe,8491
T8_2H_WARBOW,Elder's Warbow,6102
T8_2H_WARBOW@1,Elder's Warbow,6103
T8_2H_WARBOW@2,Elder's Warbow,6104
T8_2H_WARBOW@3,Elder's Warbow,6105
T8_2H_WARBOW@4,Elder's Warbow,6106
T8_2H_WILDSTAFF,Elder's Wild Staff,7435
T8_2H_WILDSTAFF@1,Elder's Wild Staff,7436
T8_2H_WILDSTAFF@2,Elder's Wild Staff,7437
T8_2H_WILDSTAFF@3,Elder's Wild Staff,7438
T8_2H_WILDSTAFF@4,Elder's Wild Staff,7439
T8_ARMOR_CLOTH_AVALON,Elder's Robe of Purity,4990
T8_ARMOR_CLOTH_AVALON@1,Elder's Robe of Purity,4991
T8_ARMOR_CLOTH_AVALON@2,Elder's Robe of Purity,4992
T8_ARMOR_CLOTH_AVALON@3,Elder's Robe of Purity,4993
T8_ARMOR_CLOTH_AVALON@4,Elder's Robe of Purity,4994
T8_ARMOR_CLOTH_FEY,Elder's Feyscale Robe,4915
T8_ARMOR_CLOTH_FEY@1,Elder's Feyscale Robe,4916
T8_ARMOR_CLOTH_FEY@2,Elder's Feyscale Robe,4917
T8_ARMOR_CLOTH_FEY@3,Elder's Feyscale Robe,4918
T8_ARMOR_CLOTH_FEY@4,Elder's Feyscale Robe,4919
T8_ARMOR_CLOTH_HELL,Elder's Fiend Robe,4765
T8_ARMOR_CLOTH_HELL@1,Elder's Fiend Robe,4766
T8_ARMOR_CLOTH_HELL@2,Elder's Fiend Robe,4767
T8_ARMOR_CLOTH_HELL@3,Elder's Fiend Robe,4768
T8_ARMOR_CLOTH_HELL@4,Elder's Fiend Robe,4769
T8_ARMOR_CLOTH_KEEPER,Elder's Druid Robe,4690
T8_ARMOR_CLOTH_KEEPER@1,Elder's Druid Robe,4691
T8_ARMOR_CLOTH_KEEPER@2,Elder's Druid Robe,4692
T8_ARMOR_CLOTH_KEEPER@3,Elder's Druid Robe,4693
T8_ARMOR_CLOTH_KEEPER@4,Elder's Druid Robe,4694
T8_ARMOR_CLOTH_MORGANA,Elder's Cultist Robe,4840
T8_ARMOR_CLOTH_MORGANA@1,Elder's Cultist Robe,4841
T8_ARMOR_CLOTH_MORGANA@2,Elder's Cultist Robe,4842
T8_ARMOR_CLOTH_MORGANA@3,Elder's Cultist Robe,4843
T8_ARMOR_CLOTH_MORGANA@4,Elder's Cultist Robe,4844
T8_ARMOR_CLOTH_ROYAL,Elder's Royal Robe,5065
T8_ARMOR_CLOTH_ROYAL@1,Elder's Royal Robe,5066
T8_ARMOR_CLOTH_ROYAL@2,Elder's Royal Robe,5067
T8_ARMOR_CLOTH_ROYAL@3,Elder's Royal Robe,5068
T8_ARMOR_CLOTH_ROYAL@4,Elder's Royal Robe,5069
T8_ARMOR_CLOTH_SET1,Elder's Scholar Robe,4463
T8_ARMOR_CLOTH_SET1@1,Elder's Scholar Robe,4464
T8_ARMOR_CLOTH_SET1@2,Elder's Scholar Robe,4465
T8_ARMOR_CLOTH_SET1@3,Elder's Scholar Robe,4466
T8_ARMOR_CLOTH_SET1@4,Elder's Scholar Robe,4467
T8_ARMOR_CLOTH_SET2,Elder's Cleric Robe,4540
T8_ARMOR_CLOTH_SET2@1,Elder's Cleric Robe,4541
T8_ARMOR_CLOTH_SET2@2,Elder's Cleric Robe,4542
T8_ARMOR_CLOTH_SET2@3,Elder's Cleric Robe,4543
T8_ARMOR_CLOTH_SET2@4,Elder's Cleric Robe,4544
T8_ARMOR_CLOTH_SET3,Elder's Mage Robe,4615
T8_ARMOR_CLOTH_SET3@1,Elder's Mage Robe,4616
T8_ARMOR_CLOTH_SET3@2,Elder's Mage Robe,4617
T8_ARMOR_CLOTH_SET3@3,Elder's Mage Robe,4618
T8_ARMOR_CLOTH_SET3@4,Elder's Mage Robe,4619
T8_ARMOR_GATHERER_FIBER,Elder's Harvester Garb,5290
T8_ARMOR_GATHERER_FIBER@1,Elder's Harvester Garb,5291
T8_ARMOR_GATHERER_FIBER@2,Elder's Harvester Garb,5292
T8_ARMOR_GATHERER_FIBER@3,Elder's Harvester Garb,5293
T8_ARMOR_GATHERER_FIBER@4,Elder's Harvester Garb,5294
T8_ARMOR_GATHERER_FISH,Elder's Fisherman Garb,5790
T8_ARMOR_GATHERER_FISH@1,Elder's Fisherman Garb,5791
T8_ARMOR_GATHERER_FISH@2,Elder's Fisherman Garb,5792
T8_ARMOR_GATHERER_FISH@3,Elder's Fisherman Garb,5793
T8_ARMOR_GATHERER_FISH@4,Elder's Fisherman Garb,5794
T8_ARMOR_GATHERER_HIDE,Elder's Skinner Garb,5390
T8_ARMOR_GATHERER_HIDE@1,Elder's Skinner Garb,5391
T8_ARMOR_GATHERER_HIDE@2,Elder's Skinner Garb,5392
T8_ARMOR_GATHERER_HIDE@3,Elder's Skinner Garb,5393
T8_ARMOR_GATHERER_HIDE@4,Elder's Skinner Garb,5394
T8_ARMOR_GATHERER_ORE,Elder's Miner Garb,5490
T8_ARMOR_GATHERER_ORE@1,Elder's Miner Garb,5491
T8_ARMOR_GATHERER_ORE@2,Elder's Miner Garb,5492
T8_ARMOR_GATHERER_ORE@3,Elder's Miner Garb,5493
T8_ARMOR_GATHERER_ORE@4,Elder's Miner Garb,5494
T8_ARMOR_GATHERER_ROCK,Elder's Quarrier Garb,5590
T8_ARMOR_GATHERER_ROCK@1,Elder's Quarrier Garb,5591
T8_ARMOR_GATHERER_ROCK@2,Elder's Quarrier Garb,5592
T8_ARMOR_GATHERER_ROCK@3,Elder's Quarrier Garb,5593
T8_ARMOR_GATHERER_ROCK@4,Elder's Quarrier Garb,5594
T8_ARMOR_GATHERER_WOOD,Elder's Lumberjack Garb,5690
T8_ARMOR_GATHERER_WOOD@1,Elder's Lumberjack Garb,5691
T8_ARMOR_GATHERER_WOOD@2,Elder's Lumberjack Garb,5692
T8_ARMOR_GATHERER_WOOD@3,Elder's Lumberjack Garb,5693
T8_ARMOR_GATHERER_WOOD@4,Elder's Lumberjack Garb,5694
T8_ARMOR_LEATHER_AVALON,Elder's Jacket of Tenacity,4384
T8_ARMOR_LEATHER_AVALON@1,Elder's Jacket of Tenacity,4385
T8_ARMOR_LEATHER_AVALON@2,Elder's Jacket of Tenacity,4386
T8_ARMOR_LEATHER_AVALON@3,Elder's Jacket of Tenacity,4387
T8_ARMOR_LEATHER_AVALON@4,Elder's Jacket of Tenacity,4388
T8_ARMOR_LEATHER_FEY,Elder's Mistwalker Jacket,4309
T8_ARMOR_LEATHER_FEY@1,Elder's Mistwalker Jacket,4310
T8_ARMOR_LEATHER_FEY@2,Elder's Mistwalker Jacket,4311
T8_ARMOR_LEATHER_FEY@3,Elder's Mistwalker Jacket,4312
T8_ARMOR_LEATHER_FEY@4,Elder's Mistwalker Jacket,4313
T8_ARMOR_LEATHER_HELL,Elder's Hellion Jacket,4159
T8_ARMOR_LEATHER_HELL@1,Elder's Hellion Jacket,4160
T8_ARMOR_LEATHER_HELL@2,Elder's Hellion Jacket,4161
T8_ARMOR_LEATHER_HELL@3,Elder's Hellion Jacket,4162
T8_ARMOR_LEATHER_HELL@4,Elder's Hellion Jacket,4163
T8_ARMOR_LEATHER_MORGANA,Elder's Stalker Jacket,4084
T8_ARMOR_LEATHER_MORGANA@1,Elder's Stalker Jacket,4085
T8_ARMOR_LEATHER_MORGANA@2,Elder's Stalker Jacket,4086
T8_ARMOR_LEATHER_MORGANA@3,Elder's Stalker Jacket,4087
T8_ARMOR_LEATHER_MORGANA@4,Elder's Stalker Jacket,4088
T8_ARMOR_LEATHER_ROYAL,Elder's Royal Jacket,5140
T8_ARMOR_LEATHER_ROYAL@1,Elder's Royal Jacket,5141
T8_ARMOR_LEATHER_ROYAL@2,Elder's Royal Jacket,5142
T8_ARMOR_LEATHER_ROYAL@3,Elder's Royal Jacket,5143
T8_ARMOR_LEATHER_ROYAL@4,Elder's Royal Jacket,5144
T8_ARMOR_LEATHER_SET1,Elder's Mercenary Jacket,3856
T8_ARMOR_LEATHER_SET1@1,Elder's Mercenary Jacket,3857
T8_ARMOR_LEATHER_SET1@2,Elder's Mercenary Jacket,3858
T8_ARMOR_LEATHER_SET1@3,Elder's Mercenary Jacket,3859
T8_ARMOR_LEATHER_SET1@4,Elder's Mercenary Jacket,3860
T8_ARMOR_LEATHER_SET2,Elder's Hunter Jacket,3934
T8_ARMOR_LEATHER_SET2@1,Elder's Hunter Jacket,3935
T8_ARMOR_LEATHER_SET2@2,Elder's Hunter Jacket,3936
T8_ARMOR_LEATHER_SET2@3,Elder's Hunter Jacket,3937
T8_ARMOR_LEATHER_SET2@4,Elder's Hunter Jacket,3938
T8_ARMOR_LEATHER_SET3,Elder's Assassin Jacket,4009
T8_ARMOR_LEATHER_SET3@1,Elder's Assassin Jacket,4010
T8_ARMOR_LEATHER_SET3@2,Elder's Assassin Jacket,4011
T8_ARMOR_LEATHER_SET3@3,Elder's Assassin Jacket,4012
T8_ARMOR_LEATHER_SET3@4,Elder's Assassin Jacket,4013
T8_ARMOR_LEATHER_UNDEAD,Elder's Specter Jacket,4234
T8_ARMOR_LEATHER_UNDEAD@1,Elder's Specter Jacket,4235
T8_ARMOR_LEATHER_UNDEAD@2,Elder's Specter Jacket,4236
T8_ARMOR_LEATHER_UNDEAD@3,Elder's Specter Jacket,4237
T8_ARMOR_LEATHER_UNDEAD@4,Elder's Specter Jacket,4238
T8_ARMOR_PLATE_AVALON,Elder's Armor of Valor,3775
T8_ARMOR_PLATE_AVALON@1,Elder's Armor of Valor,3776
T8_ARMOR_PLATE_AVALON@2,Elder's Armor of Valor,3777
T8_ARMOR_PLATE_AVALON@3,Elder's Armor of Valor,3778
T8_ARMOR_PLATE_AVALON@4,Elder's Armor of Valor,3779
T8_ARMOR_PLATE_FEY,Elder's Duskweaver Armor,3700
T8_ARMOR_PLATE_FEY@1,Elder's Duskweaver Armor,3701
T8_ARMOR_PLATE_FEY@2,Elder's Duskweaver Armor,3702
T8_ARMOR_PLATE_FEY@3,Elder's Duskweaver Armor,3703
T8_ARMOR_PLATE_FEY@4,Elder's Duskweaver Armor,3704
T8_ARMOR_PLATE_HELL,Elder's Demon Armor,3550
T8_ARMOR_PLATE_HELL@1,Elder's Demon Armor,3551
T8_ARMOR_PLATE_HELL@2,Elder's Demon Armor,3552
T8_ARMOR_PLATE_HELL@3,Elder's Demon Armor,3553
T8_ARMOR_PLATE_HELL@4,Elder's Demon Armor,3554
T8_ARMOR_PLATE_KEEPER,Elder's Judicator Armor,3625
T8_ARMOR_PLATE_KEEPER@1,Elder's Judicator Armor,3626
T8_ARMOR_PLATE_KEEPER@2,Elder's Judicator Armor,3627
T8_ARMOR_PLATE_KEEPER@3,Elder's Judicator Armor,3628
T8_ARMOR_PLATE_KEEPER@4,Elder's Judicator Armor,3629
T8_ARMOR_PLATE_ROYAL,Elder's Royal Armor,5215
T8_ARMOR_PLATE_ROYAL@1,Elder's Royal Armor,5216
T8_ARMOR_PLATE_ROYAL@2,Elder's Royal Armor,5217
T8_ARMOR_PLATE_ROYAL@3,Elder's Royal Armor,5218
T8_ARMOR_PLATE_ROYAL@4,Elder's Royal Armor,5219
T8_ARMOR_PLATE_SET1,Elder's Soldier Armor,3248
T8_ARMOR_PLATE_SET1@1,Elder's Soldier Armor,3249
T8_ARMOR_PLATE_SET1@2,Elder's Soldier Armor,3250
T8_ARMOR_PLATE_SET1@3,Elder's Soldier Armor,3251
T8_ARMOR_PLATE_SET1@4,Elder's Soldier Armor,3252
T8_ARMOR_PLATE_SET2,Elder's Knight Armor,3325
T8_ARMOR_PLATE_SET2@1,Elder's Knight Armor,3326
T8_ARMOR_PLATE_SET2@2,Elder's Knight Armor,3327
T8_ARMOR_PLATE_SET2@3,Elder's Knight Armor,3328
T8_ARMOR_PLATE_SET2@4,Elder's Knight Armor,3329
T8_ARMOR_PLATE_SET3,Elder's Guardian Armor,3400
T8_ARMOR_PLATE_SET3@1,Elder's Guardian Armor,3401
T8_ARMOR_PLATE_SET3@2,Elder's Guardian Armor,3402
T8_ARMOR_PLATE_SET3@3,Elder's Guardian Armor,3403
T8_ARMOR_PLATE_SET3@4,Elder's Guardian Armor,3404
T8_ARMOR_PLATE_UNDEAD,Elder's Graveguard Armor,3475
T8_ARMOR_PLATE_UNDEAD@1,Elder's Graveguard Armor,3476
T8_ARMOR_PLATE_UNDEAD@2,Elder's Graveguard Armor,3477
T8_ARMOR_PLATE_UNDEAD@3,Elder's Graveguard Armor,3478
T8_ARMOR_PLATE_UNDEAD@4,Elder's Graveguard Armor,3479
T8_BAG,Elder's Bag,2675
T8_BAG@1,Elder's Bag,2676
T8_BAG@2,Elder's Bag,2677
T8_BAG@3,Elder's Bag,2678
T8_BAG@4,Elder's Bag,2679
T8_BAG_INSIGHT,Elder's Satchel of Insight,2700
T8_BAG_INSIGHT@1,Elder's Satchel of Insight,2701
T8_BAG_INSIGHT@2,Elder's Satchel of Insight,2702
T8_BAG_INSIGHT@3,Elder's Satchel of Insight,2703
T8_BAG_INSIGHT@4,Elder's Satchel of Insight,2704
T8_CAPE,Elder's Cape,2321
T8_CAPE@1,Elder's Cape,2322
T8_CAPE@2,Elder's Cape,2323
T8_CAPE@3,Elder's Cape,2324
T8_CAPE@4,Elder's Cape,2325
T8_CAPEITEM_AVALON,Elder's Avalonian Cape,2521
T8_CAPEITEM_AVALON@1,Elder's Avalonian Cape,2522
T8_CAPEITEM_AVALON@2,Elder's Avalonian Cape,2523
T8_CAPEITEM_AVALON@3,Elder's Avalonian Cape,2524
T8_CAPEITEM_AVALON@4,Elder's Avalonian Cape,2525
T8_CAPEITEM_DEMON,Elder's Demon Cape,2646
T8_CAPEITEM_DEMON@1,Elder's Demon Cape,2647
T8_CAPEITEM_DEMON@2,Elder's Demon Cape,2648
T8_CAPEITEM_DEMON@3,Elder's Demon Cape,2649
T8_CAPEITEM_DEMON@4,Elder's Demon Cape,2650
T8_CAPEITEM_HERETIC,Elder's Heretic Cape,2546
T8_CAPEITEM_HERETIC@1,Elder's Heretic Cape,2547
T8_CAPEITEM_HERETIC@2,Elder's Heretic Cape,2548
T8_CAPEITEM_HERETIC@3,Elder's Heretic Cape,2549
T8_CAPEITEM_HERETIC@4,Elder's Heretic Cape,2550
T8_CAPEITEM_KEEPER,Elder's Keeper Cape,2596
T8_CAPEITEM_KEEPER@1,Elder's Keeper Cape,2597
T8_CAPEITEM_KEEPER@2,Elder's Keeper Cape,2598
T8_CAPEITEM_KEEPER@3,Elder's Keeper Cape,2599
T8_CAPEITEM_KEEPER@4,Elder's Keeper Cape,2600
T8_CAPEITEM_MORGANA,Elder's Morgana Cape,2621
T8_CAPEITEM_MORGANA@1,Elder's Morgana Cape,2622
T8_CAPEITEM_MORGANA@2,Elder's Morgana Cape,2623
T8_CAPEITEM_MORGANA@3,Elder's Morgana Cape,2624
T8_CAPEITEM_MORGANA@4,Elder's Morgana Cape,2625
T8_CAPEITEM_UNDEAD,Elder's Undead Cape,2571
T8_CAPEITEM_UNDEAD@1,Elder's Undead Cape,2572
T8_CAPEITEM_UNDEAD@2,Elder's Undead Cape,2573
T8_CAPEITEM_UNDEAD@3,Elder's Undead Cape,2574
T8_CAPEITEM_UNDEAD@4,Elder's Undead Cape,2575
T8_HEAD_CLOTH_AVALON,Elder's Cowl of Purity,4965
T8_HEAD_CLOTH_AVALON@1,Elder's Cowl of Purity,4966
T8_HEAD_CLOTH_AVALON@2,Elder's Cowl of Purity,4967
T8_HEAD_CLOTH_AVALON@3,Elder's Cowl of Purity,4968
T8_HEAD_CLOTH_AVALON@4,Elder's Cowl of Purity,4969
T8_HEAD_CLOTH_FEY,Elder's Feyscale Hat,4890
T8_HEAD_CLOTH_FEY@1,Elder's Feyscale Hat,4891
T8_HEAD_CLOTH_FEY@2,Elder's Feyscale Hat,4892
T8_HEAD_CLOTH_FEY@3,Elder's Feyscale Hat,4893
T8_HEAD_CLOTH_FEY@4,Elder's Feyscale Hat,4894
T8_HEAD_CLOTH_HELL,Elder's Fiend Cowl,4740
T8_HEAD_CLOTH_HELL@1,Elder's Fiend Cowl,4741
T8_HEAD_CLOTH_HELL@2,Elder's Fiend Cowl,4742
T8_HEAD_CLOTH_HELL@3,Elder's Fiend Cowl,4743
T8_HEAD_CLOTH_HELL@4,Elder's Fiend Cowl,4744
T8_HEAD_CLOTH_KEEPER,Elder's Druid Cowl,4665
T8_HEAD_CLOTH_KEEPER@1,Elder's Druid Cowl,4666
T8_HEAD_CLOTH_KEEPER@2,Elder's Druid Cowl,4667
T8_HEAD_CLOTH_KEEPER@3,Elder's Druid Cowl,4668
T8_HEAD_CLOTH_KEEPER@4,Elder's Druid Cowl,4669
T8_HEAD_CLOTH_MORGANA,Elder's Cultist Cowl,4815
T8_HEAD_CLOTH_MORGANA@1,Elder's Cultist Cowl,4816
T8_HEAD_CLOTH_MORGANA@2,Elder's Cultist Cowl,4817
T8_HEAD_CLOTH_MORGANA@3,Elder's Cultist Cowl,4818
T8_HEAD_CLOTH_MORGANA@4,Elder's Cultist Cowl,4819
T8_HEAD_CLOTH_ROYAL,Elder's Royal Cowl,5040
T8_HEAD_CLOTH_ROYAL@1,Elder's Royal Cowl,5041
